# Sxx,Syy,Sxy,Smises,Exx,Eyy,Exy,Ux,Uy
4.124819238380069919e+00,1.989187516338751793e+00,-1.538580007988434029e-03,3.572949606419609569e+00,1.298158774850182162e-01,2.303429138295232104e-02,-7.692900039942170143e-05,1.228842978028098568e-03,2.656254910943517400e-02
3.228022701884748713e+00,3.854274486073397732e+00,-1.898971956407726758e+00,4.863348672592633370e+00,7.287242024476059399e-02,1.041850094541930671e-01,-9.494859782038633789e-02,2.859019794957455909e-02,6.140632461139408811e-03
3.215361686679535147e+00,3.780330434805895479e+00,-2.453701498680938009e+00,5.525963487330527890e+00,7.332193281540888563e-02,1.015703702217268800e-01,-1.226850749340469005e-01,2.839947499482028265e-02,6.611004802574414231e-03
3.148300203555323140e+00,3.968301862668341951e+00,-2.108721898724927435e+00,5.148391245956546847e+00,6.845748434997034337e-02,1.094575673056212839e-01,-1.054360949362463662e-01,2.865290167713213654e-02,5.955685937881853402e-03
3.386506335366094689e+00,3.535541627167840151e+00,-2.003419822339485457e+00,4.902695033467327157e+00,8.279971723663054339e-02,9.025148182671782759e-02,-1.001709911169742784e-01,2.824669534233658144e-02,6.879346741494628444e-03
3.295674654801406867e+00,3.669751575402798949e+00,-2.218080721177532411e+00,5.195564171096098249e+00,7.771590486251778174e-02,9.641975089258736364e-02,-1.109040360588766094e-01,2.832421060674348429e-02,6.711423655245656560e-03
3.070129538195809360e+00,4.176455862170866951e+00,-1.768653255289742710e+00,4.840518717542883209e+00,6.292415940520701412e-02,1.182404756039598936e-01,-8.843266276448713548e-02,2.890873270165821018e-02,5.368488909350984523e-03
4.040608315707718390e+00,1.881875462338891136e+00,-1.261485426381691699e+00,4.127721601245284866e+00,1.279993685598033171e-01,2.006272589136193218e-02,-6.307427131908457940e-02,2.433371380857685118e-02,1.158891924378406373e-02
4.056133166902813336e+00,1.851103879781228478e+00,-1.136759990136295695e+00,4.030775089824667923e+00,1.289661952615901441e-01,1.871473090551090124e-02,-5.683799950681478474e-02,2.398320611016386758e-02,1.183570829516833629e-02
4.085682720944710411e+00,1.809080710871511233e+00,-1.214060307891002832e+00,4.122629477294876388e+00,1.305995931495327333e-01,1.676949264587279664e-02,-6.070301539455014161e-02,2.380234208712555394e-02,1.196905288604634826e-02
3.959369475213635692e+00,2.007376355270271251e+00,-1.238570086571921802e+00,4.044797817528247741e+00,1.233841508796329478e-01,2.578449488246473131e-02,-6.192850432859609011e-02,2.509479505612768543e-02,1.100377513061530713e-02
4.010334731600804226e+00,1.925333720747359756e+00,-1.190001909353702869e+00,4.039402869025519927e+00,1.263208809256881615e-01,2.207083038301593803e-02,-5.950009546768514346e-02,2.451964580312529507e-02,1.145201823180530369e-02
4.121123126136812864e+00,1.757809658906269723e+00,-1.290217566918188119e+00,4.221775063999905875e+00,1.325694964938021192e-01,1.440382313227495104e-02,-6.451087834590940595e-02,2.356171266133564451e-02,1.217764406993589177e-02
3.731224566745849458e+00,2.908480623640810503e+00,-4.027110434461704525e-02,3.396169494634258434e+00,1.035649134574592178e-01,6.242771630220726731e-02,-2.013555217230852436e-03,3.556178838440727380e-02,6.769660574476261744e-04
3.733469438415562003e+00,2.910028741474657288e+00,-8.201651376831819995e-03,3.397463723697573101e+00,1.036297446721503590e-01,6.245770982510513714e-02,-4.100825688415909998e-04,3.554275541625538659e-02,1.391208678807523001e-04
3.741322030416974975e+00,2.883588465017604907e+00,-2.311825937008328558e-02,3.394958509582739481e+00,1.042547203279164947e-01,6.136804205794799821e-02,-1.155912968504164279e-03,3.580683520867351116e-02,4.220664068901641610e-04
3.711792660732401217e+00,2.963466100211337384e+00,-4.502460209536936209e-02,3.400859598198158196e+00,1.021488985248233394e-01,6.473257049877013947e-02,-2.251230104768468104e-03,3.502100756604027698e-02,6.976672435986708710e-04
3.723267281014252639e+00,2.934848700767754615e+00,-2.685011443012350063e-02,3.398675151571330488e+00,1.029369142784375413e-01,6.351598526611262896e-02,-1.342505721506175032e-03,3.529901246216796129e-02,4.196697059942531942e-04
3.750551779029205779e+00,2.853422947740204663e+00,-3.701322467261097815e-02,3.392765920204597219e+00,1.049779048668426640e-01,6.012146330239261094e-02,-1.850661233630548907e-03,3.611099899124380758e-02,6.830035622025867371e-04
3.986075311078821404e+00,2.125691895114410368e+00,-2.863530252919964034e-03,3.454593903179915326e+00,1.229066754765256730e-01,2.988750467830512611e-02,-1.431765126459982017e-04,8.051578092220784688e-02,8.521461161459262332e-04
3.986287083647074958e+00,2.125950253585698668e+00,-5.940022488646473642e-04,3.454779619041381977e+00,1.229113874669440776e-01,2.989454596387525198e-02,-2.970011244323236821e-05,8.043453017807222771e-02,1.750392105917416251e-04
3.986775926662530889e+00,2.123543288081533476e+00,-1.655925558033607969e-03,3.455102799033788585e+00,1.229598061488257343e-01,2.979817421977587477e-02,-8.279627790168039847e-05,8.121222697493685194e-02,5.216075065938663522e-04
3.984783033843716460e+00,2.130562785850914409e+00,-3.186433313982720700e-03,3.453692752654151210e+00,1.227973289460029260e-01,3.008631654636284569e-02,-1.593216656991360350e-04,7.893981057205005925e-02,8.873624449530831057e-04
3.985576591659105272e+00,2.128086811594823047e+00,-1.907450567481608350e-03,3.454262899586110436e+00,1.228580370422811541e-01,2.998354803906705390e-02,-9.537252837408041750e-05,7.974148683268003635e-02,5.373693064110072418e-04
3.987357711909699898e+00,2.120808955354165803e+00,-2.646470815555169130e-03,3.455495509422770173e+00,1.230158022546866681e-01,2.968836442690997446e-02,-1.323235407777584565e-04,8.209701348888787109e-02,8.490399342947936578e-04
3.815428457800260187e+00,2.665486206967038640e+00,-2.665681909383859488e-02,3.390349667246741916e+00,1.097599895804217685e-01,5.226287703876068835e-02,-1.332840954691929744e-03,3.884385315999802635e-02,6.864182070626639442e-04
3.817815049593990651e+00,2.666470946317580193e+00,-5.368074296242253407e-03,3.392016008360028589e+00,1.098371775308049081e-01,5.226997236698436439e-02,-2.684037148121126704e-04,3.882876528837327090e-02,1.410009983505459356e-04
3.822161248327059724e+00,2.649588337247738679e+00,-1.617682723382807275e-02,3.391587558601830921e+00,1.102111925966680062e-01,5.158254704270195945e-02,-8.088413616914036375e-04,3.913510117168891855e-02,4.480172395230305770e-04
3.803361399827053901e+00,2.700599772997446024e+00,-2.786604616995641895e-02,3.389656278768617526e+00,1.088685553310464460e-01,5.373047398956604798e-02,-1.393302308497820947e-03,3.820595818409160127e-02,6.596301230742429881e-04
3.810970955957696304e+00,2.682322890901279511e+00,-1.684090602867595321e-02,3.390715549088194614e+00,1.093823747121476231e-01,5.294997145932676952e-02,-8.420453014337976605e-04,3.853805884562873374e-02,4.046557644313330876e-04
3.827384212663997864e+00,2.630326715801039938e+00,-2.644043189013522283e-02,3.391506285755145456e+00,1.106478240273869318e-01,5.079494918423901884e-02,-1.322021594506761141e-03,3.948776548887586446e-02,7.374014510589326594e-04
3.869876873354596292e+00,2.503644707776469858e+00,-1.648298825531144610e-02,3.399441446868376016e+00,1.138248239035914988e-01,4.551321562468516047e-02,-8.241494127655723048e-04,4.270326816063069186e-02,6.238925669579124984e-04
3.871274876810526067e+00,2.504032717496654126e+00,-3.368411723998487872e-03,3.400468219341900245e+00,1.138723989116865454e-01,4.551029094599295249e-02,-1.684205861999243936e-04,4.268668104104388072e-02,1.281389259959528478e-04
3.874242716763675709e+00,2.492465108273452579e+00,-9.585307768926534799e-03,3.400882207048054440e+00,1.141282880252196819e-01,4.503940760070852811e-02,-4.792653884463267400e-04,4.304508320888336681e-02,3.881519557168788912e-04
3.861902481914193608e+00,2.528032575372339608e+00,-1.817603978798178199e-02,3.397530766606163155e+00,1.132209358796280041e-01,4.652744055253532629e-02,-9.088019893990890129e-04,4.195491052138116544e-02,6.404248396309692500e-04
3.866843834932195634e+00,2.515194221450834711e+00,-1.087771467165231376e-02,3.398996163653026148e+00,1.135667160418218913e-01,4.598423536775385345e-02,-5.438857335826156880e-04,4.234552056101366369e-02,3.872342724585535207e-04
3.877786066325824343e+00,2.479238744631787394e+00,-1.540155918387525399e-02,3.401559009354639951e+00,1.144264931793210760e-01,4.449912709461921467e-02,-7.700779591937626997e-04,4.345646252264846743e-02,6.313643312937261033e-04
3.943592982993476603e+00,2.270991112381575583e+00,-7.293832146040447190e-03,3.428355470595936705e+00,1.194973479574856778e-01,3.586725442689062127e-02,-3.646916073020223595e-04,5.520327661407108122e-02,6.715790860912680682e-04
3.943957600526551310e+00,2.272284668642744698e+00,-1.517997256802114392e-03,3.428744915212201150e+00,1.194948516617113654e-01,3.591120506752104591e-02,-7.589986284010571960e-05,5.507365325446941795e-02,1.381018088134010585e-04
3.945559197289394859e+00,2.265766170226268361e+00,-4.327114664759747209e-03,3.429500741708228606e+00,1.196363927705239583e-01,3.564674141736763613e-02,-2.163557332379873605e-04,5.568520283596961606e-02,4.234001322773775196e-04
3.939736620728311323e+00,2.283501337817908983e+00,-7.886811979445238971e-03,3.426323942923406918e+00,1.191963565545878234e-01,3.638459240906768283e-02,-3.943405989722619485e-04,5.404038591882736470e-02,6.753091484023842619e-04
3.941974381619601342e+00,2.277449283416357773e+00,-4.754081449417565941e-03,3.427587830688660908e+00,1.193559232680305726e-01,3.612966835786839137e-02,-2.377040724708782971e-04,5.459765302798716413e-02,4.115968290401057924e-04
3.947432340647639482e+00,2.258420559563556917e+00,-6.970219023967050287e-03,3.430432757554835455e+00,1.197984557797420191e-01,3.534786672553789227e-02,-3.485109511983525143e-04,5.637521890330546293e-02,6.929959559013595472e-04
3.998255495203595800e+00,2.072206597713867282e+00,-9.145937509070882487e-04,3.463362279847894243e+00,1.240319985987115015e-01,2.772955372422508322e-02,-4.572968754535441244e-05,1.062327373333014219e-01,9.722941919442260961e-04
3.998331016969135732e+00,2.072132495962587750e+00,-1.851926000168840902e-04,3.463424963110013355e+00,1.240357569368102375e-01,2.772583088648284538e-02,-9.259630000844204512e-06,1.062778067736542958e-01,1.996393918915171121e-04
3.998517472152412822e+00,2.070715035586320418e+00,-4.936056175395414636e-04,3.463554996677587816e+00,1.240604672608864867e-01,2.767034543258184431e-02,-2.468028087697707318e-05,1.073096834876996336e-01,6.034646641180327646e-04
3.997768616720654755e+00,2.075334513983374762e+00,-1.088950857610956197e-03,3.463013662405788562e+00,1.239746417022323799e-01,2.785293656536837192e-02,-5.444754288054780983e-05,1.039658422670195204e-01,9.933270145974601884e-04
3.998065517923479195e+00,2.073627513961946445e+00,-6.401977011283310759e-04,3.463229926129564262e+00,1.240071129976061393e-01,2.778521279952950521e-02,-3.200988505641655379e-05,1.051981829847259131e-01,6.045258541556003786e-04
3.998738851589707544e+00,2.069082137316174297e+00,-7.742536119032146502e-04,3.463711299020654888e+00,1.240891802181618431e-01,2.760634450448520155e-02,-3.871268059516073251e-05,1.084986536785174371e-01,9.876068170246244185e-04
3.902328715077353571e+00,2.405680982111656707e+00,-5.562206882002672381e-03,3.409956777854722620e+00,1.162663145390050445e-01,4.143392789072021520e-02,-2.781103441001336191e-04,4.638715503777326998e-02,2.767157901360351824e-04
3.893738645738364923e+00,2.434653021568004228e+00,-1.137518219957878857e-03,3.407174386430305901e+00,1.155820364455886207e-01,4.262775523707060255e-02,-5.687591099789394283e-05,4.515114316407394662e-02,5.843955642424800682e-05
3.899713377603090780e+00,2.415634169891574867e+00,-1.326834689514113166e-03,3.409219450835312859e+00,1.160438245364712184e-01,4.183986415089542554e-02,-6.634173447570565832e-05,4.598563781250343541e-02,6.771236904877782977e-05
3.899353133776390923e+00,2.413285968833835948e+00,-1.022982341771089265e-02,3.408660113864784957e+00,1.160596679061917103e-01,4.175630965906396153e-02,-5.114911708855446326e-04,4.601133734972704531e-02,5.110001663452655310e-04
3.896754596937299198e+00,2.423348669300417146e+00,-5.579243927803477499e-03,3.407963244896019539e+00,1.158364390188935111e-01,4.216614263704939608e-02,-2.789621963901738749e-04,4.560863330325445886e-02,2.816036042704821835e-04
3.905704910103037886e+00,2.396724830901824976e+00,-1.100943861633745316e-03,3.411440231907542309e+00,1.165048737425911085e-01,4.105586978253046582e-02,-5.504719308168726580e-05,4.682232428069302288e-02,5.628481534759670178e-05
4.438590619070394538e+00,1.238674949500502054e+00,-7.208757410458177528e-02,3.969007578515088674e+00,1.509637113463835056e-01,-9.032072132111101936e-03,-3.604378705229088764e-03,2.263469079549845601e-03,1.676444068403638854e-02
4.397003083908416876e+00,1.339210041197968160e+00,-1.104148898089551273e-01,3.908347901207309238e+00,1.481474901315910364e-01,-4.742162003931404968e-03,-5.520744490447756364e-03,3.916041343643022338e-03,1.655635926093106461e-02
4.414428600596957075e+00,1.292513594400001020e+00,-6.826690618540715016e-02,3.932689079388028919e+00,1.493846525923858692e-01,-6.711097717461922407e-03,-3.413345309270357508e-03,2.383441471893452297e-03,1.666667877398962661e-02
4.448873010840552311e+00,1.223631676744174168e+00,-1.186169266552275503e-01,3.985997181497737518e+00,1.515373419472185179e-01,-9.724724757600361480e-03,-5.930846332761377515e-03,3.691707080475137639e-03,1.675654919231087114e-02
4.423104613776125404e+00,1.280682756899390151e+00,-1.124480926804709985e-01,3.946814241644047261e+00,1.498578885553623063e-01,-7.263204288474434112e-03,-5.622404634023549924e-03,3.734819995170058672e-03,1.664454357930962927e-02
4.430247738694506943e+00,1.249029582857757115e+00,-2.377075650627696879e-02,3.956684797483637883e+00,1.505214204153220436e-01,-8.539487376515442207e-03,-1.188537825313848439e-03,7.692662964785760681e-04,1.675429485257405593e-02
3.994391907506067430e+00,2.092762301971367034e+00,-7.780007198586805228e-04,3.460564950384491745e+00,1.236301677568354407e-01,2.854868748010041743e-02,-3.890003599293402614e-05,9.384059917157148989e-02,3.944674487764583942e-04
3.992945444247688602e+00,2.099283387025446146e+00,-1.746290633752867194e-04,3.459520214546695893e+00,1.234944118214702513e-01,2.881130896035812017e-02,-8.731453168764335970e-06,9.067588759775972729e-02,8.174480681444280588e-05
3.993819656700143383e+00,2.095441006459953126e+00,-1.961437693510491992e-04,3.460152467184097524e+00,1.235752245455059573e-01,2.865629203349644508e-02,-9.807188467552459959e-06,9.256574217156474105e-02,9.597840896417424725e-05
3.994173926359881222e+00,2.093532865551057220e+00,-1.423733211704941715e-03,3.460401264108366792e+00,1.236123614191073083e-01,2.858030837866613882e-02,-7.118666058524708573e-05,9.341214874293690684e-02,7.233944288884771754e-04
3.993585153535085919e+00,2.096300559709758815e+00,-7.846253637676728343e-04,3.459977668928226002e+00,1.235556862611937312e-01,2.869145656992738713e-02,-3.923126818838364172e-05,9.209747216430590189e-02,3.964399931937300078e-04
3.994677347133745560e+00,2.091687615564581826e+00,-1.604075778971524383e-04,3.460778399554857998e+00,1.236543053229581801e-01,2.850481874449999065e-02,-8.020378894857621913e-06,9.441739150562561411e-02,8.087523150644229946e-05
3.982260005970461592e+00,2.123330730916732634e+00,-1.342767139402761822e-02,3.451349591957718843e+00,1.227931160874331518e-01,2.984665233474671081e-02,-6.713835697013809112e-04,7.990116368341097786e-02,3.605273262783492867e-03
3.979036655071106043e+00,2.129896844138568390e+00,-1.719137050826644031e-02,3.448933499559409199e+00,1.225901640134343662e-01,3.013317346680749464e-02,-8.595685254133220154e-04,7.740756124454868659e-02,4.084932681793562032e-03
3.980457462678296920e+00,2.128402157317635268e+00,-1.481851304151876603e-02,3.450040850450386554e+00,1.226621278839656881e-01,3.005936261593260272e-02,-7.409256520759383013e-04,7.820537857914026947e-02,3.664995242747267484e-03
3.982906273371385808e+00,2.119009735632059410e+00,-1.420557465230634642e-02,3.451743453362985381e+00,1.228713635560262363e-01,2.967653666905990806e-02,-7.102787326153173209e-04,8.104802070999569952e-02,3.951297611835440267e-03
3.980989525276666718e+00,2.124519194938926603e+00,-1.562500181190459858e-02,3.450348268040527078e+00,1.227306172611384305e-01,2.990710074425140252e-02,-7.812500905952299290e-04,7.921863073234450270e-02,3.998978201269818775e-03
3.981764065482876980e+00,2.127345503402647608e+00,-1.247424108687555933e-02,3.451075615482081638e+00,1.227243336630747805e-01,3.000340555906333417e-02,-6.237120543437779663e-04,7.887165149019283172e-02,3.234168092970893943e-03
3.786841658329285654e+00,2.753980347281387964e+00,-1.787189208122319517e-02,3.390670760593629929e+00,1.075818078463308680e-01,5.593874229393597242e-02,-8.935946040611597585e-04,3.740454675438913135e-02,4.051101960050517369e-04
3.763511480232714312e+00,2.817457545030320532e+00,-3.480812556134726954e-02,3.391487384749810374e+00,1.059134611958477690e-01,5.861076443572810213e-02,-1.740406278067363303e-03,3.654364104273274266e-02,6.731409663515334303e-04
3.772632848942904626e+00,2.794705143180918228e+00,-2.075739672661246205e-02,3.391317094069428606e+00,1.065399175455974401e-01,5.764353225749813125e-02,-1.037869836330623102e-03,3.684891483477802099e-02,4.052747755702297387e-04
3.794014308689477311e+00,2.730031397667800341e+00,-2.861365487652822032e-02,3.390028620027492945e+00,1.081501441050078949e-01,5.495099855392403254e-02,-1.430682743826411016e-03,3.773623783662795328e-02,6.561446734047623975e-04
3.778808335497978454e+00,2.773772372954810272e+00,-3.113276843529474286e-02,3.390362694095140128e+00,1.070331579192390636e-01,5.678135979208066841e-02,-1.556638421764737230e-03,3.713630154507383679e-02,6.518026420472746579e-04
3.780757053848098348e+00,2.774968920719038223e+00,-6.340276805266026328e-03,3.391638790804658576e+00,1.070912780103157047e-01,5.680187135386270680e-02,-3.170138402633013164e-04,3.711601861938310098e-02,1.339328913858886224e-04
3.935120037740589272e+00,2.300009289784356703e+00,-5.014952796581935435e-03,3.424102108663900523e+00,1.188168852929676333e-01,3.706134789515601324e-02,-2.507476398290967717e-04,5.270625002274611365e-02,4.103110120471139123e-04
3.928752055732135595e+00,2.318860283435798308e+00,-9.020887232108963996e-03,3.420851173791517041e+00,1.183424485470075949e-01,3.784785993219075273e-02,-4.510443616054482215e-04,5.128458458403678533e-02,6.499800562398869684e-04
3.931326881783370197e+00,2.312065668593775492e+00,-5.430930875893504040e-03,3.422218765210944813e+00,1.185239372094541999e-01,3.756087654997444791e-02,-2.715465437946752020e-04,5.179461996205579621e-02,3.963256468580669996e-04
3.936895031144572510e+00,2.292978195455531054e+00,-8.127884331531115211e-03,3.424890540496837943e+00,1.189713362247273309e-01,3.677549444027525954e-02,-4.063942165765557606e-04,5.324153483945889137e-02,6.725977417802385091e-04
3.932842194273590053e+00,2.305924753774142744e+00,-8.418085012970059552e-03,3.422851314201365902e+00,1.186575228630828427e-01,3.731165083811047861e-02,-4.209042506485029776e-04,5.226120738700842233e-02,6.491825980835117449e-04
3.933642026920785462e+00,2.306161233260926924e+00,-1.715197121827452542e-03,3.423494604559188303e+00,1.186845605937678627e-01,3.731052091077494831e-02,-8.575985609137262711e-05,5.223884368947576129e-02,1.333281565939619133e-04
3.850844835829268842e+00,2.563708161239901973e+00,-1.211845366140440472e-02,3.395527016990798508e+00,1.123603293280988069e-01,4.800349559863045790e-02,-6.059226830702202360e-04,4.101938988912355588e-02,4.074203153373551580e-04
3.835215727471058322e+00,2.606410528101074320e+00,-2.504477815571354987e-02,3.392342935252374847e+00,1.112404581789012692e-01,4.980019821040204686e-02,-1.252238907785677494e-03,3.999736507669468533e-02,7.313823111343190856e-04
3.841567864508055763e+00,2.591067228878886297e+00,-1.484808161401895976e-02,3.393843519894939931e+00,1.116704545580660124e-01,4.914542277660755021e-02,-7.424040807009479881e-04,4.036375502239188118e-02,4.368697585217354881e-04
3.855131109338387319e+00,2.547677320818527935e+00,-1.918493649514378327e-02,3.395904841205549030e+00,1.127214500899579308e-01,4.734876066396494915e-02,-9.592468247571891635e-04,4.140423157273653149e-02,6.545735338234224057e-04
3.845221591082326196e+00,2.577059956835647814e+00,-2.171230722274396230e-02,3.393967411594892347e+00,1.119825602051416347e-01,4.857447849280772251e-02,-1.085615361137198115e-03,4.069808672658278142e-02,6.790201478102079894e-04
3.847287454610294866e+00,2.577747498034864471e+00,-4.449127847329509278e-03,3.395456772792132316e+00,1.120514358224502516e-01,4.857443799367872767e-02,-2.224563923664754639e-04,4.068462182399647936e-02,1.394619374453355087e-04
3.997085814485379807e+00,2.079389275289561745e+00,-7.448778465178607089e-04,3.462522065781759473e+00,1.238983521020822209e-01,2.801352514229132201e-02,-3.724389232589303544e-05,1.013574188574724588e-01,6.029065781875537740e-04
3.996116766206743165e+00,2.084043494684269859e+00,-1.452536564572845003e-03,3.461807573489602774e+00,1.238038350491995065e-01,2.820017147307582461e-02,-7.262682822864225014e-05,9.849425829768360119e-02,9.587393351404190078e-04
3.996510421865439255e+00,2.082326471576988247e+00,-8.657036295845604856e-04,3.462100791319331794e+00,1.238400599252416079e-01,2.813086241081906580e-02,-4.328518147922802428e-05,9.955081899318345140e-02,5.862210646215825502e-04
3.997351993022950634e+00,2.077738054723525796e+00,-1.193153245827522149e-03,3.462711697064332128e+00,1.239289740543165763e-01,2.794827713934533095e-02,-5.965766229137610746e-05,1.023725815857463445e-01,9.911422377485350297e-04
3.996737352180171676e+00,2.080889240292473019e+00,-1.298707812175600718e-03,3.462260359963755363e+00,1.238665352031005362e-01,2.807412960871558116e-02,-6.493539060878003588e-05,1.004338958445341740e-01,9.571522176874386724e-04
3.996864829301198352e+00,2.080823437751194049e+00,-2.635994778905220715e-04,3.462366941402988729e+00,1.238721381269050070e-01,2.807006854940480300e-02,-1.317997389452610357e-05,1.004769129043252551e-01,1.965281358216001278e-04
3.681836470313164078e+00,3.048222695271879168e+00,-3.039556020132803960e-02,3.409882047116912229e+00,9.996608394584516333e-02,6.828539519378090672e-02,-1.519778010066401980e-03,3.434796504945662049e-02,4.403805446618176906e-04
3.641495551950267640e+00,3.154794632143927746e+00,-6.102960280791360631e-02,3.425817018298804140e+00,9.712115029633594521e-02,7.278610430601893666e-02,-3.051480140395680402e-03,3.361724345658154839e-02,7.394090234292095354e-04
3.657094922057862352e+00,3.116054144103889367e+00,-3.622223846668604086e-02,3.419410338398617188e+00,9.819038277587122110e-02,7.113834387817256910e-02,-1.811111923334302043e-03,3.387858008259941878e-02,4.425359861043106518e-04
3.694609587170521792e+00,3.009177149958607078e+00,-4.852115380507650289e-02,3.405086677430330777e+00,1.009331451444119843e-01,6.666152328381623471e-02,-2.426057690253825144e-03,3.462452102773357770e-02,7.100034103207444620e-04
3.668118473326502205e+00,3.081993004505508615e+00,-5.377424947307730962e-02,3.414283753499335994e+00,9.902953019342497498e-02,6.972325675237528442e-02,-2.688712473653865481e-03,3.411583932853965578e-02,7.101972693152008680e-04
3.670944726576836459e+00,3.082298061778778298e+00,-1.084129152810114904e-02,3.414938258945346750e+00,9.913170147439664959e-02,6.969936823449371377e-02,-5.420645764050574522e-04,3.410948393414445917e-02,1.458312040521722065e-04
3.999443240360638363e+00,2.063066613765598412e+00,-2.669779763134552675e-04,3.464198677427990702e+00,1.241907888414539585e-01,2.737195751170195049e-02,-1.334889881567276337e-05,1.135095648115451439e-01,5.985933684014587731e-04
3.999024896485583902e+00,2.066939550855683372e+00,-6.706754014118316426e-04,3.463913661686287337e+00,1.241266892325133542e-01,2.752242195101833183e-02,-3.353377007059158213e-05,1.102054657312695335e-01,9.852167753313270486e-04
3.999185081354199589e+00,2.065532367575745099e+00,-3.893796949208314095e-04,3.464023600066195030e+00,1.241502859560856820e-01,2.746765026716294078e-02,-1.946898474604157048e-05,1.114022980862409695e-01,5.997858797577018328e-04
3.999579100548320998e+00,2.061646182253006554e+00,-4.079089356115450649e-04,3.464289462248507423e+00,1.242136389923994555e-01,2.731699307763373052e-02,-2.039544678057725324e-05,1.147292409528408164e-01,9.797876834021401922e-04
3.999302565730157077e+00,2.064293175482235121e+00,-5.294465089001124114e-04,3.464100918624312797e+00,1.241701815213529514e-01,2.741971200895684455e-02,-2.647232544500562057e-05,1.124664212530535334e-01,9.645072766552465360e-04
3.999326890411063484e+00,2.064306423714878935e+00,-1.072198431299742349e-04,3.464121884609808966e+00,1.241709280939788940e-01,2.741990475916967346e-02,-5.360992156498711747e-06,1.124450782511066116e-01,1.980668558116839410e-04
3.308108469123303585e+00,3.975393791730529536e+00,-9.054807615292953527e-02,3.690650408068472998e+00,7.436164519549226526e-02,1.077259113258535739e-01,-4.527403807646476763e-03,3.089878336116725493e-02,5.564085416554484563e-04
3.206080806397840099e+00,4.239917658195596850e+00,-2.081430402515348499e-01,3.846076941039886954e+00,6.722905951247404310e-02,1.189209021023618917e-01,-1.040715201257674284e-02,3.050535819761152762e-02,9.882620395662543040e-04
3.240565600991553108e+00,4.144407564044282566e+00,-1.216948600219996957e-01,3.780421114052431975e+00,6.971611548662970392e-02,1.149082136392662046e-01,-6.084743001099984783e-03,3.064515836596792484e-02,5.815912341195848389e-04
3.351078776605993070e+00,3.877086546627795727e+00,-1.412785353163890645e-01,3.650888315083847147e+00,7.720187228987729355e-02,1.035022607909674153e-01,-7.063926765819452877e-03,3.105111630894727415e-02,8.838997390981914509e-04
3.278381922731035569e+00,4.058567327558138871e+00,-1.715119983736678733e-01,3.741987723325268966e+00,7.220723050793709241e-02,1.112165007492922769e-01,-8.575599918683392969e-03,3.076887050315812305e-02,9.136823245576715076e-04
3.269896409841992924e+00,4.061364478509538856e+00,-3.433335898067046976e-02,3.729637940829533260e+00,7.185405938770550449e-02,1.114274628210827761e-01,-1.716667949033523488e-03,3.077037257820930405e-02,1.877819622721479877e-04
3.982979851844965058e+00,2.137650211617059703e+00,-2.075012047454763420e-03,3.452458851498670267e+00,1.226411167989729378e-01,3.037463478757768121e-02,-1.037506023727381710e-04,7.687883426262048792e-02,5.475503328726419403e-04
3.980506693702317911e+00,2.145869309099722511e+00,-3.880252670254479355e-03,3.450737117015091115e+00,1.224456346500903958e-01,3.071376541996061194e-02,-1.940126335127239678e-04,7.461809753680087587e-02,9.025795329584864043e-04
3.981507661277915666e+00,2.142961772546738253e+00,-2.328778538370282480e-03,3.451446938577978241e+00,1.225195151410876093e-01,3.059222070452874420e-02,-1.164389269185141240e-04,7.541976269539857336e-02,5.486719466261665923e-04
3.983667125734453585e+00,2.134466690662839561e+00,-3.335478260953553264e-03,3.452908978221623570e+00,1.227066835817565149e-01,3.024666182817580679e-02,-1.667739130476776632e-04,7.775027361213136812e-02,8.948182511796082782e-04
3.982094224560138951e+00,2.140174435402024233e+00,-3.542295453832404808e-03,3.451823056303607196e+00,1.225763529784799077e-01,3.048036352057417395e-02,-1.771147726916202404e-04,7.618173793581241304e-02,8.821506735210733882e-04
3.982407918246291700e+00,2.140450419803275217e+00,-7.303551084482384770e-04,3.452094397139853665e+00,1.225846666866949874e-01,3.048679176454418410e-02,-3.651775542241192385e-05,7.611413383120418930e-02,1.811988972370891053e-04
3.910965859267276468e+00,2.338128036450058289e+00,-3.768177346287260310e-02,3.409166685597837088e+00,1.174346192668971334e-01,3.879272812603622167e-02,-1.884088673143630155e-03,4.937839491522020424e-02,2.277612212382085482e-03
3.899509170930655078e+00,2.360594258839856519e+00,-4.955093638154606239e-02,3.403055091199166604e+00,1.167241656744013589e-01,3.977842006986143097e-02,-2.477546819077303120e-03,4.783405598889477195e-02,2.639743132652608900e-03
3.904570153110595854e+00,2.354621166102691454e+00,-4.197827785690777525e-02,3.406084543403078868e+00,1.169886161653637124e-01,3.949116681496847581e-02,-2.098913892845388762e-03,4.835280938023174546e-02,2.327404027380273327e-03
3.913239183238738317e+00,2.325187555095129088e+00,-4.032739534226836842e-02,3.409663021336886590e+00,1.176816249327635733e-01,3.827904352558311740e-02,-2.016369767113418421e-03,5.003555941293373610e-02,2.522661222405376494e-03
3.906439180875346473e+00,2.343053375475903977e+00,-4.470089168676492919e-02,3.406341908047186173e+00,1.172033020893766819e-01,3.903401181940457931e-02,-2.235044584338246459e-03,4.892940408725782175e-02,2.565857748476881115e-03
